Protein	Localization
SLC30A3	Secretory
SLC35F2	Secretory
SLC37A1	Secretory
SLC38A7	Secretory
SLC39A1	Secretory
SLC39A3	Secretory
SLC39A8	Secretory
SLC7A6	Secretory
SLC8B1	Secretory
SLCO4C1	Secretory
SNX30	Secretory
SNX4	Secretory
SOGA1	Secretory
SORCS2	Secretory
SORL1	Secretory
SPHK2	Secretory
SPICE1	Secretory
SPINT2	Secretory
SPNS1	Secretory
SPOCK1	Secretory
SPPL3	Secretory
ST6GALNAC2	Secretory
ST6GALNAC4	Secretory
ST8SIA4	Secretory
ST8SIA6	Secretory
STC2	Secretory
STK11IP	Secretory
STK16	Secretory
STMN3	Secretory
STOML1	Secretory
SULF1	Secretory
SULF2	Secretory
SVIL	Secretory
SYNGR1	Secretory
SYNGR4	Secretory
SYT1	Secretory
SYT7	Secretory
TBC1D30	Secretory
TC2N	Secretory
TFPI2	Secretory
TGFBI	Secretory
THBS1	Secretory
TM7SF3	Secretory
TMEM104	Secretory
TMEM127	Secretory
TMEM150C	Secretory
TMEM159	Secretory
TMEM167B	Secretory
TMEM175	Secretory
TMEM18	Secretory
TMEM184B	Secretory
TMEM243	Secretory
TMEM44	Secretory
TMEM5	Secretory
TMEM50A	Secretory
TMEM50B	Secretory
TMEM63C	Secretory
TMF1	Secretory
TPCN2	Secretory
TPRA1	Secretory
TRIM14	Secretory
TSPAN6	Secretory
TTLL5	Secretory
TYRP1	Secretory
USP46	Secretory
VAMP5	Secretory
VAMP8	Secretory
WBP1	Secretory
WBP1L	Secretory
VLDLR	Secretory
VWA5B2	Secretory
XYLT1	Secretory
YIPF6	Secretory
ZDHHC2	Secretory
ZDHHC21	Secretory
ZNF41	Secretory
ADAMTS19	Secretory
AGPAT1	Secretory
AMER1	Secretory
ANO9	Secretory
ARHGAP21	Secretory
ATL1	Secretory
ATRAID	Secretory
BCAM	Secretory
C1orf21	Secretory
CD59	Secretory
CMTM4	Secretory
COBL	Secretory
DLST	Secretory
EFNA4	Secretory
EPHA4	Secretory
EPHB3	Secretory
FAM174A	Secretory
FAM83F	Secretory
HLA-DRB1	Secretory
LAMC1	Secretory
LOXL1	Secretory
LOXL2	Secretory
LTBP1	Secretory
MGST2	Secretory
MRPS2	Secretory
MRPS7	Secretory
MUC2	Secretory
NPR1	Secretory
NRCAM	Secretory
PALM	Secretory
PCDH7	Secretory
PDIA5	Secretory
PTRF	Secretory
PVRL4	Secretory
ROBO1	Secretory
RYK	Secretory
SCUBE2	Secretory
SEMA6B	Secretory
SIPA1L3	Secretory
SLC34A3	Secretory
SLC47A1	Secretory
SLC9A3R2	Secretory
STC1	Secretory
SUSD2	Secretory
THAP5	Secretory
TMEM173	Secretory
TPRN	Secretory
ZNF281	Secretory
MARHC6	Secretory
MARCH7	Secretory
MARCH9	Secretory
A2ML1	Secretory
A4GALT	Secretory
AAED1	Secretory
ABCA1	Secretory
ABCG1	Secretory
ABHD15	Secretory
ABHD17A	Secretory
ABHD5	Secretory
ACAA1	Secretory
ACE2	Secretory
ACOT8	Secretory
ACOX1	Secretory
ACOX3	Secretory
ACVR2A	Secretory
ACVR2B	Secretory
ADAM17	Secretory
ADAM22	Secretory
ADAM23	Secretory
ADCY1	Secretory
ADCY5	Secretory
ADIPOR1	Secretory
ADPGK	Secretory
AGA	Secretory
AGPAT2	Secretory
AGR2	Secretory
AGR3	Secretory
AIFM2	Secretory
AIG1	Secretory
AKAP11	Secretory
AKAP5	Secretory
AKNA	Secretory
ALDH3B1	Secretory
ALG12	Secretory
ALG2	Secretory
AMIGO1	Secretory
AMIGO3	Secretory
AMOTL1	Secretory
ANGPTL4	Secretory
ANKEF1	Secretory
ANKIB1	Secretory
ANKRD13C	Secretory
ANKRD22	Secretory
ANTXR1	Secretory
AP2B1	Secretory
AP2S1	Secretory
APOC1	Secretory
APOL2	Secretory
APOM	Secretory
ARF6	Secretory
ARHGAP11A	Secretory
ARHGAP32	Secretory
ARHGAP36	Secretory
ARHGEF17	Secretory
ARHGEF39	Secretory
ARID5B	Secretory
ARL4A	Secretory
ARL4C	Secretory
ARL5A	Secretory
ARRDC2	Secretory
ARSD	Secretory
ARSG	Secretory
ARSK	Secretory
ARVCF	Secretory
ASIC1	Secretory
ASPHD1	Secretory
ASTN2	Secretory
ATF6B	Secretory
ATP1A3	Secretory
ATP2A3	Secretory
ATP2B2	Secretory
ATP5G1	Secretory
ATP6V0A4	Secretory
ATP6V1F	Secretory
ATP8B2	Secretory
AURKAIP1	Secretory
B3GALNT2	Secretory
B3GALT4	Secretory
B3GALTL	Secretory
B4GALT7	Secretory
B9D2	Secretory
BAIAP2	Secretory
BASP1	Secretory
BCL2L12	Secretory
BFAR	Secretory
BMP1	Secretory
BMP5	Secretory
BMP7	Secretory
BPIFB1	Secretory
BRI3BP	Secretory
BRINP3	Secretory
BST2	Secretory
BTBD6	Secretory
C11orf52	Secretory
C12orf65	Secretory
C12orf75	Secretory
C14orf1	Secretory
C15orf48	Secretory
C16orf74	Secretory
C19orf25	Secretory
C19orf26	Secretory
C1orf172	Secretory
C1orf210	Secretory
C1orf233	Secretory
C1orf43	Secretory
C1QL1	Secretory
C1QTNF6	Secretory
C4orf19	Secretory
C4orf32	Secretory
C6orf120	Secretory
C6orf141	Secretory
CA12	Secretory
CACHD1	Secretory
CACNA2D2	Secretory
CACNG4	Secretory
CADM1	Secretory
CALCR	Secretory
CALHM2	Secretory
CALR3	Secretory
CAT	Secretory
CC2D2A	Secretory
CCDC15	Secretory
CCDC34	Secretory
CCNY	Secretory
CCSER1	Secretory
CD164	Secretory
CD164L2	Secretory
CD36	Secretory
CD83	Secretory
CD9	Secretory
CD97	Secretory
CD99L2	Secretory
CDC42EP1	Secretory
CDC6	Secretory
CDCA3	Secretory
CDH1	Secretory
CDH3	Secretory
CDIPT	Secretory
CDS1	Secretory
CEACAM5	Secretory
CEACAM6	Secretory
CELSR1	Secretory
CELSR2	Secretory
CEP120	Secretory
CEP164	Secretory
CEP350	Secretory
CEP57	Secretory
CEP68	Secretory
CEP70	Secretory
CEPT1	Secretory
CERCAM	Secretory
CERS1	Secretory
CERS5	Secretory
CERS6	Secretory
CES2	Secretory
CFHR2	Secretory
CGREF1	Secretory
CHID1	Secretory
CHP1	Secretory
CHST7	Secretory
CILP2	Secretory
CLDN12	Secretory
CLDN23	Secretory
CLDN3	Secretory
CLDN9	Secretory
CLGN	Secretory
CLINT1	Secretory
CLMN	Secretory
CLN5	Secretory
CLN8	Secretory
CLSTN2	Secretory
CLSTN3	Secretory
CMTM6	Secretory
CNIH1	Secretory
CNIH4	Secretory
CNKSR3	Secretory
CNNM1	Secretory
CNNM2	Secretory
COL12A1	Secretory
COL18A1	Secretory
COL2A1	Secretory
COL5A1	Secretory
COL6A1	Secretory
COL6A2	Secretory
COLGALT1	Secretory
COLGALT2	Secretory
COQ5	Secretory
CORO2A	Secretory
CPM	Secretory
CREB3	Secretory
CREB3L2	Secretory
CREB3L4	Secretory
CREG1	Secretory
CRISPLD2	Secretory
CRLF1	Secretory
CROT	Secretory
CSNK1A1	Secretory
CSNK1E	Secretory
CSNK1G2	Secretory
CSNK1G3	Secretory
CSPG5	Secretory
CTDNEP1	Secretory
CTDSP1	Secretory
CTDSP2	Secretory
CTDSPL	Secretory
CTNNAL1	Secretory
CTSA	Secretory
CTSF	Secretory
CTSV	Secretory
CXCL16	Secretory
CXCR4	Secretory
CYBA	Secretory
CYP1A1	Secretory
CYP1B1	Secretory
CYP2J2	Secretory
CYP2R1	Secretory
CYP2S1	Secretory
CYP2U1	Secretory
CYP4F11	Secretory
CYSTM1	Secretory
DAD1	Secretory
DAGLA	Secretory
DAP3	Secretory
DBN1	Secretory
DCBLD1	Secretory
DECR2	Secretory
DEGS2	Secretory
DENND2C	Secretory
DENND2D	Secretory
DEPDC1	Secretory
DEPDC1B	Secretory
DERL1	Secretory
DGAT1	Secretory
DGAT2	Secretory
DGKE	Secretory
DHRS13	Secretory
DHRS7B	Secretory
DISP1	Secretory
DNAJB6	Secretory
DNAJB9	Secretory
DNAJC14	Secretory
DNASE1L1	Secretory
DOCK10	Secretory
DOCK11	Secretory
DOCK6	Secretory
DOCK7	Secretory
DOCK8	Secretory
DOLPP1	Secretory
DPAGT1	Secretory
DPP4	Secretory
DSC1	Secretory
DSCAM	Secretory
DUSP22	Secretory
EDEM1	Secretory
EFCAB4A	Secretory
EFCAB4B	Secretory
EFHD1	Secretory
EFNA1	Secretory
EFNA3	Secretory
EFNA5	Secretory
EFNB2	Secretory
EFNB3	Secretory
EFR3B	Secretory
EGFL7	Secretory
EHHADH	Secretory
EI24	Secretory
ELFN1	Secretory
ELFN2	Secretory
ELOVL2	Secretory
ELOVL5	Secretory
ELOVL6	Secretory
EMB	Secretory
EMC2	Secretory
EMC6	Secretory
EME2	Secretory
EMR2	Secretory
ENKD1	Secretory
ENPP1	Secretory
ENTPD2	Secretory
ENTPD3	Secretory
ENTPD5	Secretory
ENTPD7	Secretory
ENTPD8	Secretory
EOGT	Secretory
EPB41L4A	Secretory
EPB41L4B	Secretory
EPCAM	Secretory
EPHA1	Secretory
EPHA3	Secretory
EPHA6	Secretory
EPHA7	Secretory
EPHX4	Secretory
EPT1	Secretory
ERBB3	Secretory
ERBB4	Secretory
ERO1LB	Secretory
ERP44	Secretory
ERV3-1	Secretory
ESAM	Secretory
EVA1B	Secretory
EXT1	Secretory
F11R	Secretory
F13A1	Secretory
F2RL1	Secretory
FAAH	Secretory
FADS3	Secretory
FAM105A	Secretory
FAM126A	Secretory
FAM126B	Secretory
FAM134B	Secretory
FAM155B	Secretory
FAM161A	Secretory
FAM171A2	Secretory
FAM171B	Secretory
FAM189A2	Secretory
FAM193B	Secretory
FAM211A	Secretory
FAM213A	Secretory
FAM219B	Secretory
FAM57A	Secretory
FAM83G	Secretory
FANCM	Secretory
FARP1	Secretory
FAT4	Secretory
FBXL20	Secretory
FBXO27	Secretory
FGFR1	Secretory
FGFR2	Secretory
FGFR3	Secretory
FGFR4	Secretory
FHDC1	Secretory
FIBCD1	Secretory
FICD	Secretory
FIGN	Secretory
FITM2	Secretory
FKBP10	Secretory
FKBP11	Secretory
FLRT1	Secretory
FLRT3	Secretory
FLVCR2	Secretory
FMNL1	Secretory
FN1	Secretory
FOXRED2	Secretory
FRAS1	Secretory
FREM2	Secretory
FRMD3	Secretory
FRMD8	Secretory
FUT11	Secretory
FYN	Secretory
FZD1	Secretory
FZD3	Secretory
FZD4	Secretory
FZD5	Secretory
FZD8	Secretory
G6PC3	Secretory
GAL	Secretory
GALC	Secretory
GALNT12	Secretory
GALNT18	Secretory
GAS2L3	Secretory
GBP5	Secretory
GCC2	Secretory
GDAP2	Secretory
GFRA1	Secretory
GFRA2	Secretory
GGT7	Secretory
GHDC	Secretory
GK5	Secretory
GNA11	Secretory
GNA12	Secretory
GNA14	Secretory
GNAO1	Secretory
GNB4	Secretory
GNG10	Secretory
GNG12	Secretory
GNG13	Secretory
GNG4	Secretory
GNG5	Secretory
GNG7	Secretory
GNL3L	Secretory
GNPTG	Secretory
GOLPH3	Secretory
GPAA1	Secretory
GPC1	Secretory
GPC4	Secretory
GPC6	Secretory
GPER1	Secretory
GPLD1	Secretory
GPR115	Secretory
GPR143	Secretory
GPR19	Secretory
GPR37	Secretory
GPR68	Secretory
GPR98	Secretory
GPRC5B	Secretory
GRK6	Secretory
GRN	Secretory
GRTP1	Secretory
GSTK1	Secretory
GTPBP2	Secretory
GUCD1	Secretory
GUSB	Secretory
GXYLT1	Secretory
HACL1	Secretory
HCK	Secretory
HCN2	Secretory
HDAC11	Secretory
HERPUD1	Secretory
HHAT	Secretory
HLA-DQB1	Secretory
HMCN1	Secretory
HMOX1	Secretory
HOXB7	Secretory
HSD17B13	Secretory
HSD17B4	Secretory
HSD3B7	Secretory
HSPA13	Secretory
HSPG2	Secretory
HTRA1	Secretory
HYAL2	Secretory
ICAM1	Secretory
ICMT	Secretory
ICOSLG	Secretory
IER3	Secretory
IFI30	Secretory
IFI6	Secretory
IFITM10	Secretory
IFNAR2	Secretory
IFNGR2	Secretory
IGFBP2	Secretory
IGFBP3	Secretory
IGFBP4	Secretory
IGFBP6	Secretory
IGSF1	Secretory
IGSF9	Secretory
IL17RA	Secretory
IL17RB	Secretory
IL4R	Secretory
ILDR1	Secretory
INADL	Secretory
INF2	Secretory
INSIG1	Secretory
INVS	Secretory
IP6K1	Secretory
IRX4	Secretory
ITGB2	Secretory
ITGB5	Secretory
ITGB6	Secretory
ITPR1	Secretory
JAG1	Secretory
JAG2	Secretory
JKAMP	Secretory
KANK2	Secretory
KCNJ11	Secretory
KCNJ3	Secretory
KCNJ8	Secretory
KCNK2	Secretory
KCNN4	Secretory
KDELR1	Secretory
KIAA0040	Secretory
KIAA0195	Secretory
KIAA1161	Secretory
KIAA1199	Secretory
KIAA1549	Secretory
KIAA1551	Secretory
KIAA1671	Secretory
KIAA1731	Secretory
KIAA2026	Secretory
KIF24	Secretory
KIF26A	Secretory
KITLG	Secretory
KLHDC8B	Secretory
KLRG2	Secretory
KREMEN2	Secretory
KRT9	Secretory
KRTCAP2	Secretory
KRTCAP3	Secretory
L1CAM	Secretory
LAMA3	Secretory
LAMB1	Secretory
LAMB2	Secretory
LAMC2	Secretory
LARP4	Secretory
LFNG	Secretory
LGALS3BP	Secretory
LGALS8	Secretory
LHFPL2	Secretory
LIPA	Secretory
LIPH	Secretory
LITAF	Secretory
LMBR1	Secretory
LMBR1L	Secretory
LMF1	Secretory
LONP2	Secretory
LPAR2	Secretory
LPHN1	Secretory
LPHN2	Secretory
LRCH1	Secretory
LRFN1	Secretory
LRIG1	Secretory
LRIG3	Secretory
LRP3	Secretory
LRRC15	Secretory
LRRC24	Secretory
LRRC26	Secretory
LRRC3	Secretory
LRRC8C	Secretory
LSG1	Secretory
LSR	Secretory
LTBP3	Secretory
LYPD1	Secretory
LYPD3	Secretory
MAGT1	Secretory
MAL2	Secretory
MANSC1	Secretory
MAP3K11	Secretory
MAP6D1	Secretory
MARK2	Secretory
MARVELD2	Secretory
MARVELD3	Secretory
MATN3	Secretory
MBOAT1	Secretory
MCAM	Secretory
MCF2L	Secretory
MCFD2	Secretory
MDM1	Secretory
MEGF8	Secretory
METTL17	Secretory
METTL7B	Secretory
METTL8	Secretory
MFAP3	Secretory
MFSD3	Secretory
MFSD9	Secretory
MGST1	Secretory
MICA	Secretory
MINPP1	Secretory
MKS1	Secretory
MME	Secretory
MMP15	Secretory
MMP16	Secretory
MMP17	Secretory
MOB4	Secretory
MOGS	Secretory
MOSPD1	Secretory
MOSPD3	Secretory
MPDZ	Secretory
MPP5	Secretory
MPPE1	Secretory
MPRIP	Secretory
MPZL2	Secretory
MPZL3	Secretory
MR1	Secretory
MRP63	Secretory
MRPL20	Secretory
MRPL23	Secretory
MRPL32	Secretory
MRPL35	Secretory
MRPL37	Secretory
MRPL38	Secretory
MRPL44	Secretory
MRPL52	Secretory
MRPS24	Secretory
MRPS26	Secretory
MRPS27	Secretory
MRPS33	Secretory
MRPS36	Secretory
MRPS6	Secretory
MSMO1	Secretory
MSN	Secretory
MST1R	Secretory
MTERF	Secretory
MTUS1	Secretory
MUC5AC	Secretory
MUC5B	Secretory
MYO1C	Secretory
MYO1D	Secretory
MYO5C	Secretory
N4BP3	Secretory
NAAA	Secretory
NAT8L	Secretory
NBR1	Secretory
NCAM2	Secretory
NCKAP5	Secretory
NCSTN	Secretory
NEK2	Secretory
NETO2	Secretory
NEU3	Secretory
NF2	Secretory
NFE2L3	Secretory
NHS	Secretory
NHSL2	Secretory
NINJ1	Secretory
NIPA1	Secretory
NIPAL2	Secretory
NIPAL3	Secretory
NKD2	Secretory
NLGN2	Secretory
NOA1	Secretory
NOMO2	Secretory
NPDC1	Secretory
NPNT	Secretory
NPTXR	Secretory
NPY1R	Secretory
NTN1	Secretory
NUCB1	Secretory
NUCB2	Secretory
NUDT13	Secretory
NUDT7	Secretory
NXPE3	Secretory
OGDH	Secretory
OGDHL	Secretory
OGFOD3	Secretory
OLFM1	Secretory
OLFML2A	Secretory
ORAI1	Secretory
ORMDL2	Secretory
OSBPL10	Secretory
OSBPL11	Secretory
OSBPL9	Secretory
OSTC	Secretory
OSTM1	Secretory
OXTR	Secretory
P2RY2	Secretory
P4HA1	Secretory
P4HA2	Secretory
P4HTM	Secretory
PAFAH2	Secretory
PAG1	Secretory
PANX2	Secretory
PAOX	Secretory
PAPD4	Secretory
PAPD7	Secretory
PAQR7	Secretory
PAQR8	Secretory
PCDH10	Secretory
PCDHA11	Secretory
PCDHA13	Secretory
PCDHA6	Secretory
PCDHAC2	Secretory
PCDHB10	Secretory
PCDHB11	Secretory
PCDHB13	Secretory
PCDHB14	Secretory
PCDHB2	Secretory
PCDHB3	Secretory
PCDHB8	Secretory
PCDHGA2	Secretory
PCDHGB1	Secretory
PCDHGB4	Secretory
PCDHGB7	Secretory
PCDHGC3	Secretory
PCED1B	Secretory
PCSK2	Secretory
PCSK6	Secretory
PCSK7	Secretory
PDE3B	Secretory
PDE8A	Secretory
PECR	Secretory
PEMT	Secretory
PEX11A	Secretory
PEX2	Secretory
PGAP3	Secretory
PHTF1	Secretory
PHTF2	Secretory
PI4KA	Secretory
PIEZO1	Secretory
PIGA	Secretory
PIGC	Secretory
PIGH	Secretory
PIGL	Secretory
PIGO	Secretory
PIGS	Secretory
PIGT	Secretory
PIGV	Secretory
PIGW	Secretory
PIGX	Secretory
PIP5K1C	Secretory
PITPNM2	Secretory
PKMYT1	Secretory
PKP3	Secretory
PLA2G10	Secretory
PLAU	Secretory
PLBD2	Secretory
PLCH1	Secretory
PLD2	Secretory
PLEK	Secretory
PLEKHB2	Secretory
PLEKHG3	Secretory
PLEKHG6	Secretory
PLEKHN1	Secretory
PLK2	Secretory
PLOD1	Secretory
PLOD3	Secretory
PLP2	Secretory
PLXNB1	Secretory
POC1A	Secretory
POC1B	Secretory
PODXL2	Secretory
POFUT2	Secretory
POGLUT1	Secretory
POMGNT2	Secretory
POMT1	Secretory
POMT2	Secretory
PORCN	Secretory
POSTN	Secretory
PPAP2A	Secretory
PPAP2B	Secretory
PPAP2C	Secretory
PPAPDC2	Secretory
PPFIBP1	Secretory
PPIB	Secretory
PPM1K	Secretory
PPP1R15B	Secretory
PPP1R3F	Secretory
PPP1R9A	Secretory
PPP1R9B	Secretory
PQLC1	Secretory
PQLC3	Secretory
PRAF2	Secretory
PRDX4	Secretory
PRICKLE2	Secretory
PRKCH	Secretory
PRLR	Secretory
PROM2	Secretory
PRR7	Secretory
PRRT3	Secretory
PRSS23	Secretory
PTCD3	Secretory
PTGER4	Secretory
PTGES	Secretory
PTP4A3	Secretory
PTPLB	Secretory
PTPN21	Secretory
PTPRG	Secretory
PTPRU	Secretory
PVRL2	Secretory
PVRL3	Secretory
PXDN	Secretory
PXMP2	Secretory
RAB26	Secretory
RAB36	Secretory
RAB3A	Secretory
RAB3B	Secretory
RAB3D	Secretory
RAB5B	Secretory
RAB5C	Secretory
RAI14	Secretory
RAMP3	Secretory
RAPGEFL1	Secretory
RASEF	Secretory
RBM43	Secretory
RCN2	Secretory
RDH16	Secretory
REEP1	Secretory
REEP6	Secretory
RELT	Secretory
RET	Secretory
RFT1	Secretory
RFTN1	Secretory
RGMB	Secretory
RGPD3	Secretory
RGS17	Secretory
RGS19	Secretory
RHBDD2	Secretory
RHOBTB2	Secretory
RHOBTB3	Secretory
RHOD	Secretory
RHOF	Secretory
RHOQ	Secretory
RHOU	Secretory
RINT1	Secretory
RITA1	Secretory
RND3	Secretory
RNF121	Secretory
RNF149	Secretory
RNF185	Secretory
RNF223	Secretory
RNF24	Secretory
RNF26	Secretory
RPL23	Secretory
RPL38	Secretory
RPS27	Secretory
RPS27L	Secretory
RPUSD4	Secretory
RRAGA	Secretory
RTN2	Secretory
RTN4R	Secretory
RTN4RL1	Secretory
RTN4RL2	Secretory
S1PR3	Secretory
SAMD8	Secretory
SAYSD1	Secretory
SC5D	Secretory
SCARA3	Secretory
SCARB1	Secretory
SCN1B	Secretory
SCNN1A	Secretory
SCP2	Secretory
SDC2	Secretory
SDC3	Secretory
SDF2L1	Secretory
SDF4	Secretory
SDK1	Secretory
SDK2	Secretory
SDR16C5	Secretory
SEBOX	Secretory
SEC22C	Secretory
SEMA3B	Secretory
SEMA3D	Secretory
SEMA4B	Secretory
SEMA5A	Secretory
SERPINE2	Secretory
SFI1	Secretory
SGCB	Secretory
SGSH	Secretory
SHISA2	Secretory
SHISA4	Secretory
SIAE	Secretory
SIL1	Secretory
SIPA1L1	Secretory
SIPA1L2	Secretory
SIRPA	Secretory
SIX1	Secretory
SLC12A5	Secretory
SLC12A7	Secretory
SLC14A1	Secretory
SLC16A14	Secretory
SLC16A2	Secretory
SLC16A6	Secretory
SLC16A7	Secretory
SLC19A1	Secretory
SLC19A2	Secretory
SLC1A1	Secretory
SLC1A2	Secretory
SLC1A3	Secretory
SLC22A18	Secretory
SLC22A4	Secretory
SLC24A1	Secretory
SLC24A3	Secretory
SLC25A17	Secretory
SLC26A11	Secretory
SLC27A2	Secretory
SLC27A3	Secretory
SLC29A1	Secretory
SLC29A2	Secretory
SLC2A1	Secretory
SLC2A12	Secretory
SLC35A3	Secretory
SLC35B1	Secretory
SLC35D1	Secretory
SLC35E3	Secretory
SLC35E4	Secretory
SLC36A4	Secretory
SLC39A13	Secretory
SLC41A2	Secretory
SLC41A3	Secretory
SLC43A2	Secretory
SLC45A4	Secretory
SLC46A1	Secretory
SLC46A3	Secretory
SLC48A1	Secretory
SLC4A11	Secretory
SLC5A6	Secretory
SLC6A6	Secretory
SLC6A8	Secretory
SLC7A11	Secretory
SLC7A2	Secretory
SLC8A1	Secretory
SLC9A2	Secretory
SLCO3A1	Secretory
SLCO4A1	Secretory
SLIT2	Secretory
SLITRK6	Secretory
SMAD6	Secretory
SMG6	Secretory
SMIM22	Secretory
SMPDL3B	Secretory
SNN	Secretory
SNX11	Secretory
SOGA2	Secretory
SPAG4	Secretory
SPEG	Secretory
SPINT1	Secretory
SPIRE1	Secretory
SPNS2	Secretory
SPON1	Secretory
SPRED2	Secretory
SPRY4	Secretory
SPTSSB	Secretory
SQSTM1	Secretory
SRC	Secretory
SRCIN1	Secretory
SSFA2	Secretory
SSH1	Secretory
ST14	Secretory
ST3GAL5	Secretory
STEAP3	Secretory
STIM2	Secretory
STMN4	Secretory
STON2	Secretory
STOX1	Secretory
STRADB	Secretory
STX11	Secretory
STX2	Secretory
SUSD1	Secretory
SVIP	Secretory
SYNPO	Secretory
SYT10	Secretory
SYT12	Secretory
SYTL1	Secretory
SYTL4	Secretory
SYTL5	Secretory
TACC1	Secretory
TACSTD2	Secretory
TAOK2	Secretory
TAPBP	Secretory
TAPBPL	Secretory
TBC1D10A	Secretory
TCTN1	Secretory
TCTN3	Secretory
TEFM	Secretory
TENM4	Secretory
TESK1	Secretory
TFF1	Secretory
TFPI	Secretory
TGFB1	Secretory
TGFB2	Secretory
TGM1	Secretory
THAP10	Secretory
THBD	Secretory
THSD4	Secretory
TIAM1	Secretory
TLCD1	Secretory
TLL2	Secretory
TLR2	Secretory
TM2D3	Secretory
TM7SF2	Secretory
TMBIM1	Secretory
TMBIM6	Secretory
TMC6	Secretory
TMEM101	Secretory
TMEM107	Secretory
TMEM109	Secretory
TMEM117	Secretory
TMEM129	Secretory
TMEM132A	Secretory
TMEM135	Secretory
TMEM138	Secretory
TMEM154	Secretory
TMEM178B	Secretory
TMEM184A	Secretory
TMEM185B	Secretory
TMEM187	Secretory
TMEM19	Secretory
TMEM208	Secretory
TMEM238	Secretory
TMEM256-PLSCR3	Secretory
TMEM26	Secretory
TMEM30B	Secretory
TMEM33	Secretory
TMEM38A	Secretory
TMEM39A	Secretory
TMEM41A	Secretory
TMEM53	Secretory
TMEM54	Secretory
TMEM62	Secretory
TMEM64	Secretory
TMEM66	Secretory
TMEM68	Secretory
TMEM79	Secretory
TMEM8A	Secretory
TMPRSS13	Secretory
TMPRSS4	Secretory
TMTC4	Secretory
TMUB1	Secretory
TMX4	Secretory
TNFAIP8L1	Secretory
TNFRSF10A	Secretory
TNFRSF10C	Secretory
TNFRSF12A	Secretory
TNFRSF18	Secretory
TOP1MT	Secretory
TOP3A	Secretory
TOR1A	Secretory
TOR1B	Secretory
TOR3A	Secretory
TP53I11	Secretory
TP53I13	Secretory
TPBG	Secretory
TPP1	Secretory
TRAK1	Secretory
TREX1	Secretory
TRIM27	Secretory
TRIQK	Secretory
TRPM4	Secretory
TRPV3	Secretory
TRPV4	Secretory
TSKU	Secretory
TSPAN1	Secretory
TSPAN13	Secretory
TSPAN15	Secretory
TSPAN17	Secretory
TSPAN31	Secretory
TSPAN9	Secretory
TTC31	Secretory
TTC7A	Secretory
TTC7B	Secretory
TTLL4	Secretory
TULP3	Secretory
TXNDC16	Secretory
TYK2	Secretory
TYSND1	Secretory
UBE2J2	Secretory
UBE4A	Secretory
UBTD2	Secretory
UFSP2	Secretory
UGGT1	Secretory
UGGT2	Secretory
UGT1A6	Secretory
UHMK1	Secretory
ULBP1	Secretory
ULBP2	Secretory
UNC5B	Secretory
UNC5C	Secretory
UPK1A	Secretory
UPK1B	Secretory
UPK2	Secretory
USP31	Secretory
USP43	Secretory
USP54	Secretory
UVSSA	Secretory
VAMP1	Secretory
VASN	Secretory
WDR20	Secretory
WDR60	Secretory
WDR90	Secretory
VEGFB	Secretory
VGF	Secretory
WISP2	Secretory
VKORC1L1	Secretory
VMA21	Secretory
WNT4	Secretory
WNT7B	Secretory
VPS13B	Secretory
VRK2	Secretory
VTI1B	Secretory
VWA1	Secretory
VWA7	Secretory
WWOX	Secretory
XBP1	Secretory
XK	Secretory
XPR1	Secretory
XXYLT1	Secretory
YPEL3	Secretory
ZBTB39	Secretory
ZDHHC14	Secretory
ZDHHC16	Secretory
ZDHHC24	Secretory
ZDHHC6	Secretory
ZNF211	Secretory
ZNF226	Secretory
ZNF322	Secretory
ZNF350	Secretory
ZNF471	Secretory
ZNF587	Secretory
ZNF93	Secretory
ZNRF1	Secretory
ZW10	Secretory
